timesteps_per_sequence_N,m,num_of_epochs,batch_size_b,learning_rate,input_size,hidden_size,number_of_layers,output_size,r2_train_scaled,r2_val_scaled,r2_test_scaled,mse_train_scaled,mse_val_scaled,mse_test_scaled,r2_train,r2_val,r2_test,mse_train,mse_val,mse_test,mse_mean,mse_std,time_training,mse_num_of_last_steps,num_of_iterations,id,weighted,architecture,training_type,device,scaler
500,89,400,100,0.0001,1,8,1,1,99.98,99.97,99.87,0.00021359458332881331,0.00031728693284094334,0.0012677547056227922,99.98,99.97,99.87,6.382610422406287e-07,9.481132678956783e-07,3.7882923606957775e-06,0.00015160907154495361,1.6212376471241724e-05,124.5,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,94,400,100,0.0001,1,8,1,1,99.98,99.97,99.88,0.00018594696302898228,0.0002685092040337622,0.0012219642521813512,99.98,99.97,99.88,5.556447035814926e-07,8.023562827474962e-07,3.651460247056093e-06,0.00012416279132594356,1.2637562496747102e-05,122.53,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,99,400,100,0.0001,1,8,1,1,99.98,99.98,99.88,0.0001506494591012597,0.00019514936138875782,0.0011834879405796528,99.98,99.98,99.88,4.501690682445769e-07,5.831432758895971e-07,3.536486246957793e-06,0.00010509152140002698,1.003874945883864e-05,120.91,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,110,400,100,0.0001,1,8,1,1,99.99,99.99,99.86,0.00012057745334459469,6.42881786916405e-05,0.0013640341348946095,99.99,99.99,99.86,3.6030823480359686e-07,1.9210526147617202e-07,4.075991910212906e-06,8.152260634233243e-05,7.4738916249687506e-06,115.91,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,130,400,100,0.0001,1,8,1,1,99.96,99.97,99.72,0.0003737313090823591,0.00034630580921657383,0.0027653889264911413,99.96,99.97,99.72,1.1167796856170753e-06,1.0348273917770712e-06,8.263506060757209e-06,6.285883086093236e-05,4.893100357322283e-06,119.44,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,151,400,100,0.0001,1,8,1,1,99.9,99.87,99.48,0.0009586685337126255,0.0012826748425140977,0.005186598282307386,99.9,99.87,99.48,2.864683210646035e-06,3.8328753362293355e-06,1.5498539141844958e-05,4.967982225934975e-05,3.5025714671331825e-06,117.5,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,171,400,100,0.0001,1,8,1,1,99.86,99.8,99.32,0.0013663084246218204,0.002018075669184327,0.006793474778532982,99.86,99.8,99.32,4.082788109371904e-06,6.030392796674278e-06,2.030018913501408e-05,4.2317225234000946e-05,2.888750235268474e-06,121.49,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,192,400,100,0.0001,1,8,1,1,99.85,99.77,99.25,0.0015324794221669436,0.0023370026610791683,0.007447761483490467,99.85,99.77,99.25,4.579339019983308e-06,6.9834068199270405e-06,2.2255324438447133e-05,3.9030910957080776e-05,2.5763885427940038e-06,120.78,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,212,400,100,0.0001,1,8,1,1,99.84,99.76,99.23,0.0015761922113597393,0.002421887358650565,0.007627446204423904,99.84,99.76,99.23,4.709960649051936e-06,7.237058071041247e-06,2.27922537305858e-05,3.797415804001503e-05,2.4310992336649407e-06,121.14,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,233,400,100,0.0001,1,8,1,1,99.84,99.76,99.23,0.001576637732796371,0.0024306036066263914,0.007658701855689287,99.84,99.76,99.23,4.711293058790034e-06,7.263104635057971e-06,2.288564974151086e-05,3.790696184296394e-05,2.430363694230641e-06,119.41,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,253,400,100,0.0001,1,8,1,1,99.84,99.76,99.23,0.0015702949604019523,0.0024270075373351574,0.007654549553990364,99.84,99.76,99.23,4.692339189205086e-06,7.252358045661822e-06,2.2873236957821064e-05,3.821270798653131e-05,2.743112203008808e-06,116.79,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,274,400,100,0.0001,1,8,1,1,99.84,99.76,99.23,0.0015581499319523573,0.002415246097370982,0.007646326441317797,99.84,99.76,99.23,4.65604716737289e-06,7.217214260890614e-06,2.284867332491558e-05,3.8878277300682385e-05,3.4179289871417943e-06,126.98,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,294,400,100,0.0001,1,8,1,1,99.84,99.76,99.23,0.0015536572318524122,0.0024144845083355904,0.007652856409549713,99.84,99.76,99.23,4.64262211608002e-06,7.2149382503994275e-06,2.2868183805258013e-05,3.956242846470559e-05,3.900217340344856e-06,120.44,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,315,400,100,0.0001,1,8,1,1,99.85,99.77,99.23,0.0015416735550388694,0.0024008583277463913,0.007632950786501169,99.85,99.77,99.23,4.606813035934465e-06,7.174220627348404e-06,2.280870103277266e-05,3.970018558902666e-05,4.158169726304757e-06,124.79,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,335,400,100,0.0001,1,8,1,1,99.85,99.77,99.23,0.001534234848804772,0.0023915451020002365,0.007627029437571764,99.85,99.77,99.23,4.584584530675784e-06,7.146389634726802e-06,2.279100226587616e-05,4.137922740483191e-05,5.455584722845895e-06,117.9,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,356,400,100,0.0001,1,8,1,1,99.85,99.77,99.23,0.001532512134872377,0.0023945034481585026,0.00764324888586998,99.85,99.77,99.23,4.579436335916398e-06,7.155229923228035e-06,2.2839472876512446e-05,4.106674728973303e-05,4.066298403084993e-06,118.44,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,376,400,100,0.0001,1,8,1,1,99.85,99.77,99.23,0.001526350504718721,0.002383642131462693,0.0076410844922065735,99.85,99.77,99.23,4.561024070426356e-06,7.122772785805864e-06,2.2833008188172244e-05,4.2757128067023584e-05,5.139370311321991e-06,120.67,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,397,400,100,0.0001,1,8,1,1,99.85,99.77,99.23,0.0015200687339529395,0.0023732599802315235,0.00764106772840023,99.85,99.77,99.23,4.542253918771166e-06,7.0917508310230915e-06,2.2832959075458348e-05,4.432605481270002e-05,5.762326342897026e-06,124.8,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,417,400,100,0.0001,1,8,1,1,99.85,99.77,99.22,0.001519588055089116,0.0023817522451281548,0.007703689392656088,99.85,99.77,99.22,4.540817826637067e-06,7.117127097444609e-06,2.3020082153379917e-05,4.628534170478815e-05,6.981952078204443e-06,120.56,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,438,400,100,0.0001,1,8,1,1,99.85,99.76,99.21,0.001535684335976839,0.0024183166678994894,0.007823202759027481,99.85,99.76,99.21,4.5889155444456264e-06,7.226386060210643e-06,2.337720616196748e-05,4.835236493818229e-05,7.1827850156980395e-06,118.44,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,458,400,100,0.0001,1,8,1,1,99.84,99.76,99.18,0.001563150668516755,0.0024907749611884356,0.00808175839483738,99.84,99.76,99.18,4.670990165323019e-06,7.442909463861724e-06,2.4149829187081195e-05,4.997115727746859e-05,8.352561148075905e-06,119.72,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,479,400,100,0.0001,1,8,1,1,99.83,99.74,99.14,0.0016772764502093196,0.0026937448419630527,0.008493082597851753,99.83,99.74,99.14,5.012019755668007e-06,8.04942101240158e-06,2.537894033594057e-05,5.549012013943866e-05,1.1835203694159971e-05,121.82,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
500,499,400,100,0.0001,1,8,1,1,99.82,99.68,99.16,0.0018356930231675506,0.0033365394920110703,0.008306728675961494,99.82,99.68,99.16,5.485399015014991e-06,9.970211976906285e-06,2.4822080376907252e-05,0.00010364501569711138,4.577843298001331e-05,117.53,100,78000,2025_12_01-21_16_30,no,LSTM,stateless,cuda,StandardScaler
1000,0,400,100,0.0001,1,8,1,1,99.97,99.97,99.88,0.0002614588011056185,0.00034404901089146733,0.00117200193926692,99.97,99.97,99.88,7.81288349571696e-07,1.0280833748765872e-06,3.5021639632759616e-06,0.014552591368556023,0.0014406103006253449,198.26,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,5,400,100,0.0001,1,8,1,1,99.97,99.97,99.88,0.00025006182841025293,0.0003121033951174468,0.0011709419777616858,99.97,99.97,99.88,7.472319794032956e-07,9.326241183771344e-07,3.498996875350713e-06,0.01040197467431426,0.001040473300937482,197.9,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,10,400,100,0.0001,1,8,1,1,99.98,99.97,99.88,0.00023954908829182386,0.000312568066874519,0.0011655422858893871,99.98,99.97,99.88,7.158179755606398e-07,9.340126325696474e-07,3.4828615298465593e-06,0.007460143347270787,0.000755402762750967,199.3,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,16,400,100,0.0001,1,8,1,1,99.97,99.97,99.89,0.0002511364873498678,0.00034169777063652873,0.0011227097129449248,99.97,99.97,99.89,7.504436325689312e-07,1.0210577556790668e-06,3.3548694773344323e-06,0.005035152989439667,0.0005115993832782686,201.4,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,21,400,100,0.0001,1,8,1,1,99.97,99.97,99.88,0.00025777803966775537,0.0003441947337705642,0.0011462109396234155,99.97,99.97,99.88,7.702896596128994e-07,1.0285192502124119e-06,3.4250958833581535e-06,0.003647311187814921,0.000367774631520215,199.98,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,26,400,100,0.0001,1,8,1,1,99.97,99.96,99.88,0.0002722745994105935,0.0003563235222827643,0.001174495555460453,99.97,99.96,99.88,8.136080396070611e-07,1.0647620456438744e-06,3.509615453367587e-06,0.002648939294740558,0.00026631687173161056,198.97,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,31,400,100,0.0001,1,8,1,1,99.97,99.97,99.88,0.0002519656263757497,0.0003372076607774943,0.0011754847364500165,99.97,99.97,99.88,7.529208687628852e-07,1.007640321404324e-06,3.5125710837746738e-06,0.0019267604139167815,0.00019333469813100635,198.94,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,36,400,100,0.0001,1,8,1,1,99.98,99.97,99.88,0.00022928797989152372,0.0003158738254569471,0.0011754262959584594,99.98,99.97,99.88,6.851559533060936e-07,9.438908818992786e-07,3.512396233418258e-06,0.0014054696110542863,0.0001407990515729572,200.61,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,42,400,100,0.0001,1,8,1,1,99.98,99.97,99.88,0.000215514752198942,0.0003024010802619159,0.0011895904317498207,99.98,99.97,99.88,6.439989306272764e-07,9.036317578647868e-07,3.5547207062336383e-06,0.000970144976163283,9.63047482292384e-05,199.23,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,47,400,100,0.0001,1,8,1,1,99.98,99.97,99.88,0.00021268711134325713,0.0002971899521071464,0.0012079906882718205,99.98,99.97,99.88,6.355492132570362e-07,8.880599580152193e-07,3.6097046631766716e-06,0.0007172639097552747,7.068339878663485e-05,200.98,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,52,400,100,0.0001,1,8,1,1,99.98,99.97,99.87,0.00024510742514394224,0.00031601032242178917,0.0012451625661924481,99.98,99.97,99.87,7.324274520215113e-07,9.442989039598615e-07,3.7207823879725765e-06,0.0005327839273377322,5.2598316217036815e-05,199.33,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,57,400,100,0.0001,1,8,1,1,99.98,99.97,99.87,0.00023816103930585086,0.000308587565086782,0.0012534300331026316,99.98,99.97,99.87,7.116702249732043e-07,9.221182040164422e-07,3.7454865378094837e-06,0.0003983468443038873,3.901875875736598e-05,198.95,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,63,400,100,0.0001,1,8,1,1,99.98,99.97,99.87,0.00022544799139723182,0.00029904322582297027,0.0012522704200819135,99.98,99.97,99.87,6.736813134011754e-07,8.935978712543147e-07,3.7420215903694043e-06,0.00028476838589995166,2.7742607098590895e-05,201.33,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,68,400,100,0.0001,1,8,1,1,99.98,99.97,99.87,0.000245570030529052,0.0003148833638988435,0.0012684703106060624,99.98,99.97,99.87,7.338098271247873e-07,9.409312156094529e-07,3.7904299006186193e-06,0.0002201570986653678,2.117511334007946e-05,200.68,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,73,400,100,0.0001,1,8,1,1,99.98,99.97,99.87,0.00022194499615579844,0.0002944354491773993,0.0012505354825407267,99.98,99.97,99.87,6.632137115047954e-07,8.798288035904989e-07,3.7368374705692986e-06,0.00017240269706235268,1.6558984113467305e-05,199.05,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,78,400,100,0.0001,1,8,1,1,99.98,99.97,99.88,0.00020134859369136393,0.0002651655813679099,0.001225584070198238,99.98,99.97,99.88,6.016676934450516e-07,7.923648013274942e-07,3.6622773222916294e-06,0.0001362246073404094,1.258433864046689e-05,198.77,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,83,400,100,0.0001,1,8,1,1,99.98,99.98,99.88,0.00017953255155589432,0.0002192555257352069,0.0011943428544327617,99.98,99.98,99.88,5.364772164284659e-07,6.551769615725789e-07,3.568923148122849e-06,0.00011076765265897848,9.781057548870151e-06,199.81,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,89,400,100,0.0001,1,8,1,1,99.99,99.98,99.88,0.00014758133329451084,0.00015415785310324281,0.0011378671042621136,99.99,99.98,99.88,4.410009921684832e-07,4.606529273587512e-07,3.4001625408563996e-06,9.033714952238369e-05,7.024509417148412e-06,199.31,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,94,400,100,0.0001,1,8,1,1,99.99,99.99,99.89,0.00011937861563637853,8.923212590161711e-05,0.0011224672198295593,99.99,99.99,99.89,3.56725848860151e-07,2.6664244501262147e-07,3.3541452921781456e-06,7.927778548037167e-05,5.759574754934804e-06,200.4,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,99,400,100,0.0001,1,8,1,1,99.99,100.0,99.88,0.00011324343358865008,5.094665175420232e-05,0.0012085537891834974,99.99,100.0,99.88,3.3839282309600094e-07,1.522382149232726e-07,3.6113881378696533e-06,7.178025742177852e-05,4.9026247490279285e-06,198.15,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,110,400,100,0.0001,1,8,1,1,99.98,99.99,99.81,0.00023453896574210376,0.00014734674186911434,0.0019069395493716002,99.98,99.99,99.81,7.008469538050122e-07,4.4029994228367286e-07,5.6982962632901035e-06,6.0951383638894185e-05,3.812922996119774e-06,199.11,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,157,400,100,0.0001,1,8,1,1,99.86,99.8,99.32,0.001422160305082798,0.002056803787127137,0.006769040133804083,99.86,99.8,99.32,4.249685389368096e-06,6.146120085759321e-06,2.0227173081366345e-05,3.9303353805735245e-05,2.0563233912316156e-06,199.1,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,204,400,100,0.0001,1,8,1,1,99.83,99.75,99.21,0.0016914925072342157,0.002557870466262102,0.0078056021593511105,99.83,99.75,99.21,5.054499069956364e-06,7.643401659152005e-06,2.332461554033216e-05,3.5230939283792394e-05,1.5895042296180314e-06,199.36,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,250,400,100,0.0001,1,8,1,1,99.83,99.75,99.21,0.0016992217861115932,0.002576458966359496,0.007854092866182327,99.83,99.75,99.21,5.077596597402589e-06,7.698949048062786e-06,2.346951441722922e-05,3.499688475130824e-05,1.4922447381651657e-06,199.16,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,297,400,100,0.0001,1,8,1,1,99.83,99.75,99.21,0.0016920219641178846,0.002568311057984829,0.007855378091335297,99.83,99.75,99.21,5.056082954979502e-06,7.674600965401623e-06,2.3473357941838913e-05,3.520076450513443e-05,1.4722299421539595e-06,199.12,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,344,400,100,0.0001,1,8,1,1,99.83,99.75,99.21,0.00168842903804034,0.0025645806454122066,0.007862274535000324,99.83,99.75,99.21,5.045346370025072e-06,7.66345237934729e-06,2.3493967091781087e-05,3.551506702933693e-05,1.736421615615048e-06,198.74,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,391,400,100,0.0001,1,8,1,1,99.83,99.75,99.21,0.0016774879768490791,0.002552267163991928,0.007835431024432182,99.83,99.75,99.21,5.012650944991037e-06,7.626657861692365e-06,2.3413753297063522e-05,3.553163336619036e-05,1.3951281369842525e-06,197.87,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,438,400,100,0.0001,1,8,1,1,99.83,99.75,99.21,0.0016667774179950356,0.002540563466027379,0.007816346362233162,99.83,99.75,99.21,4.98064673593035e-06,7.591685061925091e-06,2.335672252229415e-05,3.562436046195217e-05,1.5070821160606832e-06,198.66,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,484,400,100,0.0001,1,8,1,1,99.83,99.75,99.22,0.0016525564715266228,0.002521913032978773,0.0077830031514167786,99.83,99.75,99.22,4.9381510507373605e-06,7.535954409831902e-06,2.3257081920746714e-05,3.59619968367042e-05,1.699426444767971e-06,197.31,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,531,400,100,0.0001,1,8,1,1,99.84,99.75,99.21,0.001647024299018085,0.0025185742415487766,0.0077969469130039215,99.84,99.75,99.21,4.921620075037936e-06,7.525977707700804e-06,2.329875496798195e-05,3.628335765824886e-05,1.670526689007098e-06,197.11,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,578,400,100,0.0001,1,8,1,1,99.84,99.76,99.22,0.0016250102780759335,0.002490455284714699,0.007762880064547062,99.84,99.76,99.22,4.855838596995454e-06,7.441951311193407e-06,2.3196958863991313e-05,3.707562558702193e-05,2.4014172069653354e-06,197.16,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,625,400,100,0.0001,1,8,1,1,99.84,99.76,99.22,0.0016049012774601579,0.0024653044529259205,0.007740996778011322,99.84,99.76,99.22,4.7957496462913696e-06,7.3667956712597515e-06,2.313156619493384e-05,3.87993301046663e-05,4.718311544043437e-06,197.43,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,671,400,100,0.0001,1,8,1,1,99.84,99.76,99.22,0.0015858964761719108,0.0024414286017417908,0.007704194635152817,99.84,99.76,99.22,4.738958978123264e-06,7.295451268873876e-06,2.3021590095595457e-05,4.024222169391578e-05,5.999589010862543e-06,198.0,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,718,400,100,0.0001,1,8,1,1,99.84,99.76,99.23,0.001564220292493701,0.002414555521681905,0.007665449753403664,99.84,99.76,99.23,4.674187039199751e-06,7.21514970791759e-06,2.2905813239049166e-05,4.022705939860316e-05,6.34505030927091e-06,199.11,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,765,400,100,0.0001,1,8,1,1,99.85,99.77,99.23,0.0015411922940984368,0.002386717591434717,0.007625070866197348,99.85,99.77,99.23,4.605374670063611e-06,7.1319641392619815e-06,2.2785157852922566e-05,4.151272183662513e-05,5.183256055902436e-06,197.36,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,812,400,100,0.0001,1,8,1,1,99.85,99.77,99.23,0.0015289561124518514,0.002379536395892501,0.007653732318431139,99.85,99.77,99.23,4.568810254568234e-06,7.110505521268351e-06,2.2870804968988523e-05,4.0917071492003745e-05,4.189209430607403e-06,196.48,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,859,400,100,0.0001,1,8,1,1,99.85,99.77,99.22,0.0015191974816843867,0.002377590863034129,0.007680908311158419,99.85,99.77,99.22,4.539650490187341e-06,7.104692485881969e-06,2.295200465596281e-05,4.094902727956651e-05,4.248213472641888e-06,195.54,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,905,400,100,0.0001,1,8,1,1,99.85,99.77,99.21,0.001514324452728033,0.002400217344984412,0.007802165113389492,99.85,99.77,99.21,4.525088570517255e-06,7.172303867264418e-06,2.331435098312795e-05,4.298804717109306e-05,4.721988177039962e-06,198.03,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,952,400,100,0.0001,1,8,1,1,99.85,99.76,99.19,0.0015506520867347717,0.00248180003836751,0.008068148046731949,99.85,99.76,99.19,4.633642220142065e-06,7.416088919853792e-06,2.41091511270497e-05,4.920463907183148e-05,7.949855168434402e-06,197.31,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
1000,999,400,100,0.0001,1,8,1,1,99.82,99.68,99.21,0.001799499150365591,0.0032560196705162525,0.007883642800152302,99.82,99.68,99.21,5.37724463356426e-06,9.729603334562853e-06,2.3557817257824354e-05,0.0001061357548678643,4.4588650069597396e-05,195.46,100,76000,2025_12_01-22_37_12,no,LSTM,stateless,cuda,StandardScaler
20000,0,79600,1,0.0001,1,8,1,1,100.0,99.97,99.75,3.0192324629751965e-05,0.00026950612664222717,0.002514700870960951,100.0,99.97,99.75,9.022036095984731e-08,8.053352189563157e-07,7.514403023378691e-06,3.0434751042776043e-05,6.195025707479175e-07,881.5,100,79600,2025_12_02-00_58_11,no,LSTM,BPTT,cuda,StandardScaler
100,0,400,100,0.0001,1,8,1,1,99.94,99.94,99.77,0.0005902467528358102,0.0005668863304890692,0.002218493726104498,99.94,99.94,99.77,1.7637688642935245e-06,1.693963668003562e-06,6.629280051129172e-06,0.0004530501914996421,0.0004405930021152334,98.58,100,79600,2025_12_04-06_47_22,no,LSTM,stateful,cuda,StandardScaler
200,0,400,100,0.0001,1,8,1,1,99.95,99.94,99.77,0.0004823306226171553,0.0006354578654281795,0.0022121176589280367,99.95,99.94,99.77,1.4412951259146212e-06,1.8988683905263315e-06,6.61022659187438e-06,0.0002790040462423349,0.00019185074160961617,107.41,100,79200,2025_12_04-06_49_01,no,LSTM,stateful,cuda,StandardScaler
500,0,400,100,0.0001,1,8,1,1,99.95,99.93,99.81,0.0005080268019810319,0.0007481879438273609,0.0018499845173209906,99.95,99.93,99.81,1.5180803529801778e-06,2.235726924482151e-06,5.528103429242037e-06,0.00016958259322564118,7.262524736888285e-05,128.33,100,78000,2025_12_04-06_50_49,no,LSTM,stateful,cuda,StandardScaler
1000,0,400,100,0.0001,1,8,1,1,99.97,99.95,99.85,0.00032457627821713686,0.000501807255204767,0.0014595557004213333,99.97,99.95,99.85,9.698954954728833e-07,1.4994951698099612e-06,4.3614290916593745e-06,8.623736128356541e-05,2.6834377854081595e-05,200.68,100,76000,2025_12_04-06_52_58,no,LSTM,stateful,cuda,StandardScaler
